authorId,contrib_index,contribution,ideas,type,syntax,semantic
VXNlcjpkNDZlYjc1Yy0xZDVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,168,"Augmenter la progressivité et le nombre de tranches de l'impot sur le revenu et y inclure tous les revenus : bonus, stocks options, produits financiers ...","[PARSE_FAIL] 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more de",statement,positive,neutral
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,"Identifier les produits de luxe sur lesquels un taux de TVA devrait être majoré, pour réduire celle des produits de première nécessité.",Un taux de TVA majoré devrait être appliqué sur les produits de luxe || La TVA des produits de première nécessité devrait être réduite,statement,positive,neutral
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,"Cesser de diviser le peuple en définissant des classes appelées riches et pauvres. Ce que chaque Français perçoit est le fruit de son travail. Suppression de la CSG pour tous les retraités. Idem pour la taxe d'habitation; suppression pour TOUS les français. Supprimer les niches fiscales, y compris celle des journalistes ! Indexation des retraites; les retraités ont travaillé beaucoup plus et cotisé plus que les personnes aujourd'hui en activité. Les recettes de ces cotisations ont été dilapidées par l'Etat; les retraités ne doivent pas en souffrir","Il faut cesser de diviser le peuple en définissant des classes appelées riches et pauvres || Ce que chaque Français perçoit est le fruit de son travail || Il faut supprimer la CSG pour tous les retraités || Il faut supprimer la taxe d'habitation pour tous les Français || Il faut supprimer les niches fiscales, y compris celle des journalistes || Il faut indexer les retraites || Les retraités ont travaillé et cotisé plus que les personnes actuellement en activité || Les recettes des cotisations ont été dilapidées par l'État || Les retraités ne doivent pas souffrir de la gestion de l'État",statement,positive,neutral
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,"Revoir le mode de financement du CICE, qui n'a aucune raison de profiter aux multinationales -- Carrefour touche 2M€, et détruit 2500 emplois en france! Le CICE devrait être réservé aux PME, celles qui créent de l'emploi, sur la base d'un plafond du chiffre d'affaire par exemple. Rétablir l'ISF. Contrairement à ce que dit notre président ( ~ ""Si on rétablit l'ISF, ça ne donnera pas plus d'argent aux smicards"" ), le rétablissement de l'ISF permettrait de faire rentrer 2M€ dans les caisses de l'état -- et si on rentre 2M€ en plus, on peut certainement diminuer d'autant  les charges/taxes/impôts des moins favorisés, ce qui revient bien à une amélioration du pouvoir d'achat!",Il faut revoir le mode de financement du CICE || Le CICE n'a aucune raison de profiter aux multinationales || Carrefour touche 2M€ du CICE tout en détruisant 2500 emplois en France || Le CICE devrait être réservé aux PME sur la base d'un plafond du chiffre d'affaire || Les PME sont les entreprises qui créent de l'emploi || Il faut rétablir l'ISF || Le rétablissement de l'ISF permettrait de faire rentrer 2M€ dans les caisses de l'État || Les recettes de l'ISF permettraient de diminuer les charges des moins favorisés et d'améliorer leur pouvoir d'achat,statement,positive,neutral
VXNlcjpjMGEzZDQ4OS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,172,mettre fin aux doublons dans la gestion de la France,Il faut mettre fin aux doublons dans la gestion de la France,statement,positive,neutral
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,174,Remplacer le taux de TVA par deux taux. L un applicable dans la grande distribution. L autre chez les petits commerces (taux de TVA plus bas) Le but est de favoriser la competitivité des petits commerces.,Il faut remplacer le taux de TVA par deux taux distincts || Il faut appliquer un taux de TVA plus bas aux petits commerces par rapport à la grande distribution || L'objectif est de favoriser la compétitivité des petits commerces,statement,positive,neutral
VXNlcjoxMGY0NzkyYS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,175,"Que tout le monde paie des impôts, de la personne au RSA au plus riches. Y compris les plus grosses entreprises qui font du bénéfice.","Tout le monde doit payer des impôts, de la personne au RSA aux plus riches || Les plus grosses entreprises qui font du bénéfice doivent payer des impôts",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,supprimer les retraites de nos anciens présidents et députes actuels qui travaillent;évasion fiscale et niches fiscales.plusieurs tranches impôts.,Il faut supprimer les retraites des anciens présidents et des députés actuels qui travaillent || Il faut lutter contre l'évasion fiscale et les niches fiscales || Il faut mettre en place plusieurs tranches d'impôts,statement,positive,neutral
VXNlcjo3Y2ZmNjNmYy0xZGE0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,177,Tout le monde doit être soumis à l'impôt,Tout le monde doit être soumis à l'impôt,statement,positive,neutral
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,"Les seuils de l’IFI (800K€, 1.3M€ , ..) devraient tenir compte de la composition du foyer fiscal concerné. Actuellement 2 célibataires possédant chacun 1M€ de biens immobiliers ne sont pas imposés. S’ils se mettent en couples ils le deviennent. Se sont-ils ""enrichis"" ? La modification (seuil par part) pourrait être faite à rendement de l’impôt constant en modifiant les seuils.","Les seuils de l'IFI devraient tenir compte de la composition du foyer fiscal concerné || Actuellement, deux célibataires possédant chacun 1M€ de biens immobiliers ne sont pas imposés || La mise en couple rend ces propriétaires imposables sans enrichissement réel || La modification des seuils par part pourrait être réalisée à rendement de l'impôt constant",statement,positive,neutral
VXNlcjo4NjQyYmRiMC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,181,ré-indexer les retraites sur l'inflation tout de suite,Il faut ré-indexer les retraites sur l'inflation tout de suite,statement,positive,neutral
VXNlcjo5ZTQyZWRmYi0xY2M0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,182,"une TVA à 33% pour les produits de luxe (alimentaire,mode,voiture...)","Il faut instaurer une TVA à 33 % pour les produits de luxe (alimentaire, mode, voiture).",statement,positive,neutral
VXNlcjpmNjZlMTA3MS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,183,Faire en sorte que l'évasion fiscal des géant de l'industrie cesse pour de bon,Il faut faire en sorte que l'évasion fiscale des géants de l'industrie cesse pour de bon,statement,positive,neutral
VXNlcjo4Y2I0ZjkzOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,184,"Faire contribuer l'ensemble des français quelque soit leurs revenus, à l'IRPP.","Il faut faire contribuer l'ensemble des Français à l'IRPP, quels que soient leurs revenus",statement,positive,neutral
VXNlcjowMTEzNzkyOC0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,186,Revoir la grille de l'impôt sur le revenu et que tout le monde paye en fonction de ses revenus.,Il faut revoir la grille de l'impôt sur le revenu || Tout le monde doit payer l'impôt en fonction de ses revenus,statement,positive,neutral
VXNlcjpiNzgzNmM5My0xOTdiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,188,que les plus riches contribuent avec justice. Créer (comme avant) une tva sur les produits de luxe et baisser celle sur les produits de première nécessité.,Les plus riches doivent contribuer avec justice || Il faut créer une TVA sur les produits de luxe || Il faut baisser la TVA sur les produits de première nécessité,statement,positive,neutral
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,"CSG pour tout le monde, sur chaque revenu y compris les aides gouvernementales ou régionales APL, Allocations familiales, salaires, retraites….... etc Impôts sur le revenu pour tous Retour de l'ISF sur le capital Taxation des GAFA (taxe sur le chiffre d'affaires) Impôt à la source ou taxe importante pour tous les revenus des PDG de sociétés dont le siège social est en France (non résidents en France) Taxer les routiers étrangers comme dans certains pays européens – Vignette pour tous les transporteurs  TVA augmentée sur les voyages à l'étranger (croisières, vols etc...)et tous les produits de luxe (y compris téléphones portables, tabac, alcool...) Taxation des locations Airbnb à 50% dès le 1er euro","[PARSE_FAIL] 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more de",statement,positive,neutral
VXNlcjpkZTIzYzdjNC0xZDUyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,192,Question sans rapport avec le sujet.,"[PARSE_FAIL] 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more de",statement,positive,neutral
VXNlcjpjZjEyNTIzOS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,193,"Augmenter la progressivité de l'impôt sur le revenu, ajouter des tranches pour les hauts revenus, baisser le taux de TVA pour les biens de première nécessité (et pas pour favoriser un secteur économique en particulier, cf. restauration).",Il faut augmenter la progressivité de l'impôt sur le revenu || Il faut ajouter des tranches d'imposition pour les hauts revenus || Il faut baisser le taux de TVA pour les biens de première nécessité || La baisse de la TVA ne doit pas servir à favoriser un secteur économique particulier,statement,positive,neutral
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,"simplicité stabilité éviter les impositions cachées (modification de la grille des indemnités kilométriques, ...) tous les citoyens doivent contribuer pour se sentir concernés (revenir sur l'exonération de l'impôt sur le revenu) mettre en place une imposition IR minimum forfaitaire et symbolique pour que chacun participe aux biens communs","Le système fiscal doit garantir la simplicité et la stabilité || Il faut éviter les impositions cachées || Tous les citoyens doivent contribuer pour se sentir concernés || Il faut revenir sur l'exonération de l'impôt sur le revenu || Il faut mettre en place une imposition sur le revenu minimum, forfaitaire et symbolique",statement,positive,neutral
VXNlcjphNjUzZjIyYi0xZDkzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,195,prévoir une nouvelle tranche,Il faut prévoir une nouvelle tranche,statement,positive,neutral
VXNlcjpiMDBlNzUwNC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,197,Tous le monde doit payer des impôts à la hauteur de ses moyens. Tous le monde doit contribuer au fonctionnement de la société.,Tout le monde doit payer des impôts à la hauteur de ses moyens || Tout le monde doit contribuer au fonctionnement de la société,statement,positive,neutral
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,"Retour de l'ISF, de l'Exit Taxe, plafonnement des salaires et revenus maximaux; renforcement des contrôles fiscaux","[PARSE_FAIL] 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more de",statement,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,"utiliser les banques privées comme collecteurs d'impots, un compte fiscal serait attribué à chaque citoyen (de la naissance au décès), à chaque société , à chaque entité publique.... chaque compte fical serait rattaché obligatoirement à chaque compte(s) privé(s) chaque compte privé crédité = 5% serait reconduit sur le Compte Fiscal, chaque compte privé débité en liquide (black) et/ou extérieur (evasion, emploi ext ...) à la France = 5% serait reconduit sur le CF.   celà permet aussi inversement un revenu  universel par ex le smicard 5% de 1200 soit 60€ de prélevé mais 70€ de revenu universel..... celà permet aussi de calculer l'impôt sur le revenu (réelement à la source) avec beaucoup plus de tranches, rappel d'impot automatique celà permet aussi d'investir dans la dette publique","Les banques privées devraient être utilisées comme collecteurs d'impôts || Un compte fiscal serait attribué à chaque citoyen, société et entité publique || Chaque compte fiscal serait obligatoirement rattaché aux comptes privés de l'entité concernée || Un prélèvement de 5% serait transféré sur le compte fiscal pour chaque crédit sur un compte privé || Un prélèvement de 5% serait transféré sur le compte fiscal pour chaque débit en liquide ou vers l'étranger || Ce système permettrait la mise en place d'un revenu universel || Ce système permettrait de calculer l'impôt sur le revenu à la source avec davantage de tranches || Ce système permettrait d'investir dans la dette publique",statement,positive,neutral
